"month","crime","count"
2014-12-01,"SEX OFFENSE",55
2014-12-01,"STALKING",13
2014-12-01,"THEFT",4747
2014-12-01,"WEAPONS VIOLATION",220
2015-01-01,"ARSON",17
2015-01-01,"ASSAULT",1221
2015-01-01,"BATTERY",3536
2015-01-01,"BURGLARY",1065
2015-01-01,"CRIM SEXUAL ASSAULT",131
2015-01-01,"CRIMINAL DAMAGE",1922
2015-01-01,"CRIMINAL TRESPASS",577
2015-01-01,"DECEPTIVE PRACTICE",1218
2015-01-01,"GAMBLING",5
2015-01-01,"HOMICIDE",30
2015-01-01,"HUMAN TRAFFICKING",3
2015-01-01,"INTERFERENCE WITH PUBLIC OFFICER",112
2015-01-01,"INTIMIDATION",8
2015-01-01,"KIDNAPPING",15
2015-01-01,"LIQUOR LAW VIOLATION",21
2015-01-01,"MOTOR VEHICLE THEFT",826
2015-01-01,"NARCOTICS",2324
2015-01-01,"NON-CRIMINAL",2
2015-01-01,"OBSCENITY",6
2015-01-01,"OFFENSE INVOLVING CHILDREN",240
2015-01-01,"OTHER OFFENSE",1477
2015-01-01,"PROSTITUTION",182
2015-01-01,"PUBLIC INDECENCY",1
2015-01-01,"PUBLIC PEACE VIOLATION",180
2015-01-01,"ROBBERY",798
2015-01-01,"SEX OFFENSE",84
2015-01-01,"STALKING",17
2015-01-01,"THEFT",4402
2015-01-01,"WEAPONS VIOLATION",251
2015-02-01,"ARSON",20
2015-02-01,"ASSAULT",1081
2015-02-01,"BATTERY",2912
2015-02-01,"BURGLARY",663
2015-02-01,"CONCEALED CARRY LICENSE VIOLATION",1
2015-02-01,"CRIM SEXUAL ASSAULT",73
2015-02-01,"CRIMINAL DAMAGE",1504
2015-02-01,"CRIMINAL TRESPASS",438
2015-02-01,"DECEPTIVE PRACTICE",1256
2015-02-01,"GAMBLING",2
2015-02-01,"HOMICIDE",20
2015-02-01,"INTERFERENCE WITH PUBLIC OFFICER",109
2015-02-01,"INTIMIDATION",8
2015-02-01,"KIDNAPPING",14
2015-02-01,"LIQUOR LAW VIOLATION",19
2015-02-01,"MOTOR VEHICLE THEFT",627
2015-02-01,"NARCOTICS",1964
2015-02-01,"NON-CRIMINAL",2
2015-02-01,"OBSCENITY",3
2015-02-01,"OFFENSE INVOLVING CHILDREN",172
2015-02-01,"OTHER NARCOTIC VIOLATION",1
2015-02-01,"OTHER OFFENSE",1223
2015-02-01,"PROSTITUTION",119
2015-02-01,"PUBLIC INDECENCY",1
2015-02-01,"PUBLIC PEACE VIOLATION",137
2015-02-01,"ROBBERY",456
2015-02-01,"SEX OFFENSE",52
2015-02-01,"STALKING",7
2015-02-01,"THEFT",3225
2015-02-01,"WEAPONS VIOLATION",187
2015-03-01,"ARSON",41
2015-03-01,"ASSAULT",1437
2015-03-01,"BATTERY",4134
2015-03-01,"BURGLARY",847
2015-03-01,"CONCEALED CARRY LICENSE VIOLATION",3
2015-03-01,"CRIM SEXUAL ASSAULT",100
2015-03-01,"CRIMINAL DAMAGE",2238
2015-03-01,"CRIMINAL TRESPASS",583
2015-03-01,"DECEPTIVE PRACTICE",1368
2015-03-01,"GAMBLING",24
2015-03-01,"HOMICIDE",34
2015-03-01,"INTERFERENCE WITH PUBLIC OFFICER",113
2015-03-01,"INTIMIDATION",15
2015-03-01,"KIDNAPPING",20
2015-03-01,"LIQUOR LAW VIOLATION",31
2015-03-01,"MOTOR VEHICLE THEFT",785
2015-03-01,"NARCOTICS",2453
2015-03-01,"OBSCENITY",3
2015-03-01,"OFFENSE INVOLVING CHILDREN",196
2015-03-01,"OTHER OFFENSE",1483
2015-03-01,"PROSTITUTION",109
2015-03-01,"PUBLIC INDECENCY",1
2015-03-01,"PUBLIC PEACE VIOLATION",249
2015-03-01,"ROBBERY",617
2015-03-01,"SEX OFFENSE",72
2015-03-01,"STALKING",17
2015-03-01,"THEFT",4267
2015-03-01,"WEAPONS VIOLATION",327
2015-04-01,"ARSON",43
2015-04-01,"ASSAULT",1396
2015-04-01,"BATTERY",4116
2015-04-01,"BURGLARY",921
2015-04-01,"CONCEALED CARRY LICENSE VIOLATION",2
2015-04-01,"CRIM SEXUAL ASSAULT",95
2015-04-01,"CRIMINAL DAMAGE",2465
2015-04-01,"CRIMINAL TRESPASS",576
2015-04-01,"DECEPTIVE PRACTICE",1419
2015-04-01,"GAMBLING",33
2015-04-01,"HOMICIDE",36
2015-04-01,"HUMAN TRAFFICKING",1
2015-04-01,"INTERFERENCE WITH PUBLIC OFFICER",90
2015-04-01,"INTIMIDATION",8
2015-04-01,"KIDNAPPING",14
2015-04-01,"LIQUOR LAW VIOLATION",28
2015-04-01,"MOTOR VEHICLE THEFT",724
2015-04-01,"NARCOTICS",2080
2015-04-01,"OBSCENITY",6
2015-04-01,"OFFENSE INVOLVING CHILDREN",178
2015-04-01,"OTHER NARCOTIC VIOLATION",1
2015-04-01,"OTHER OFFENSE",1479
2015-04-01,"PROSTITUTION",104
2015-04-01,"PUBLIC INDECENCY",1
2015-04-01,"PUBLIC PEACE VIOLATION",228
2015-04-01,"ROBBERY",678
2015-04-01,"SEX OFFENSE",63
2015-04-01,"STALKING",14
2015-04-01,"THEFT",4525
2015-04-01,"WEAPONS VIOLATION",291
2015-05-01,"ARSON",41
2015-05-01,"ASSAULT",1676
2015-05-01,"BATTERY",4890
2015-05-01,"BURGLARY",1075
2015-05-01,"CONCEALED CARRY LICENSE VIOLATION",6
2015-05-01,"CRIM SEXUAL ASSAULT",108
2015-05-01,"CRIMINAL DAMAGE",2600
2015-05-01,"CRIMINAL TRESPASS",559
2015-05-01,"DECEPTIVE PRACTICE",1236
2015-05-01,"GAMBLING",42
2015-05-01,"HOMICIDE",49
2015-05-01,"INTERFERENCE WITH PUBLIC OFFICER",116
2015-05-01,"INTIMIDATION",11
2015-05-01,"KIDNAPPING",14
2015-05-01,"LIQUOR LAW VIOLATION",22
2015-05-01,"MOTOR VEHICLE THEFT",852
2015-05-01,"NARCOTICS",1967
2015-05-01,"NON-CRIMINAL",3
2015-05-01,"OBSCENITY",8
2015-05-01,"OFFENSE INVOLVING CHILDREN",173
2015-05-01,"OTHER OFFENSE",1676
2015-05-01,"PROSTITUTION",155
2015-05-01,"PUBLIC INDECENCY",1
2015-05-01,"PUBLIC PEACE VIOLATION",222
2015-05-01,"ROBBERY",731
2015-05-01,"SEX OFFENSE",88
2015-05-01,"STALKING",17
2015-05-01,"THEFT",4940
2015-05-01,"WEAPONS VIOLATION",298
2015-06-01,"ARSON",38
2015-06-01,"ASSAULT",1589
2015-06-01,"BATTERY",4577
2015-06-01,"BURGLARY",1131
2015-06-01,"CONCEALED CARRY LICENSE VIOLATION",6
2015-06-01,"CRIM SEXUAL ASSAULT",143
2015-06-01,"CRIMINAL DAMAGE",2463
2015-06-01,"CRIMINAL TRESPASS",607
2015-06-01,"DECEPTIVE PRACTICE",1240
2015-06-01,"GAMBLING",35
2015-06-01,"HOMICIDE",49
2015-06-01,"HUMAN TRAFFICKING",2
2015-06-01,"INTERFERENCE WITH PUBLIC OFFICER",129
2015-06-01,"INTIMIDATION",9
2015-06-01,"KIDNAPPING",8
2015-06-01,"LIQUOR LAW VIOLATION",33
2015-06-01,"MOTOR VEHICLE THEFT",908
2015-06-01,"NARCOTICS",1836
2015-06-01,"NON-CRIMINAL",8
2015-06-01,"OBSCENITY",2
2015-06-01,"OFFENSE INVOLVING CHILDREN",196
2015-06-01,"OTHER NARCOTIC VIOLATION",1
2015-06-01,"OTHER OFFENSE",1487
2015-06-01,"PROSTITUTION",129
2015-06-01,"PUBLIC INDECENCY",1
2015-06-01,"PUBLIC PEACE VIOLATION",241
2015-06-01,"ROBBERY",768
2015-06-01,"SEX OFFENSE",94
2015-06-01,"STALKING",10
2015-06-01,"THEFT",5011
2015-06-01,"WEAPONS VIOLATION",314
2015-07-01,"ARSON",51
2015-07-01,"ASSAULT",1593
2015-07-01,"BATTERY",4571
2015-07-01,"BURGLARY",1157
2015-07-01,"CONCEALED CARRY LICENSE VIOLATION",4
2015-07-01,"CRIM SEXUAL ASSAULT",120
2015-07-01,"CRIMINAL DAMAGE",2819
2015-07-01,"CRIMINAL TRESPASS",542
2015-07-01,"DECEPTIVE PRACTICE",1312
2015-07-01,"GAMBLING",42
2015-07-01,"HOMICIDE",57
2015-07-01,"HUMAN TRAFFICKING",2
2015-07-01,"INTERFERENCE WITH PUBLIC OFFICER",109
2015-07-01,"INTIMIDATION",10
2015-07-01,"KIDNAPPING",15
2015-07-01,"LIQUOR LAW VIOLATION",25
2015-07-01,"MOTOR VEHICLE THEFT",893
2015-07-01,"NARCOTICS",1923
2015-07-01,"NON-CRIMINAL",1
2015-07-01,"OBSCENITY",1
2015-07-01,"OFFENSE INVOLVING CHILDREN",188
2015-07-01,"OTHER NARCOTIC VIOLATION",1
2015-07-01,"OTHER OFFENSE",1567
2015-07-01,"PROSTITUTION",101
2015-07-01,"PUBLIC INDECENCY",2
2015-07-01,"PUBLIC PEACE VIOLATION",218
2015-07-01,"ROBBERY",916
2015-07-01,"SEX OFFENSE",89
2015-07-01,"STALKING",14
2015-07-01,"THEFT",5396
2015-07-01,"WEAPONS VIOLATION",368
2015-08-01,"ARSON",40
2015-08-01,"ASSAULT",1595
2015-08-01,"BATTERY",4624
2015-08-01,"BURGLARY",1251
2015-08-01,"CRIM SEXUAL ASSAULT",126
2015-08-01,"CRIMINAL DAMAGE",2685
2015-08-01,"CRIMINAL TRESPASS",578
2015-08-01,"DECEPTIVE PRACTICE",1305
2015-08-01,"GAMBLING",64
2015-08-01,"HOMICIDE",54
2015-08-01,"HUMAN TRAFFICKING",1
2015-08-01,"INTERFERENCE WITH PUBLIC OFFICER",134
2015-08-01,"INTIMIDATION",15
2015-08-01,"KIDNAPPING",21
2015-08-01,"LIQUOR LAW VIOLATION",37
2015-08-01,"MOTOR VEHICLE THEFT",967
2015-08-01,"NARCOTICS",2086
2015-08-01,"NON-CRIMINAL",4
2015-08-01,"OBSCENITY",2
2015-08-01,"OFFENSE INVOLVING CHILDREN",171
2015-08-01,"OTHER OFFENSE",1614
2015-08-01,"PROSTITUTION",131
2015-08-01,"PUBLIC PEACE VIOLATION",204
2015-08-01,"ROBBERY",930
2015-08-01,"SEX OFFENSE",93
2015-08-01,"STALKING",13
2015-08-01,"THEFT",5623
2015-08-01,"WEAPONS VIOLATION",322
2015-09-01,"ARSON",39
2015-09-01,"ASSAULT",1530
2015-09-01,"BATTERY",4267
2015-09-01,"BURGLARY",1180
2015-09-01,"CONCEALED CARRY LICENSE VIOLATION",3
2015-09-01,"CRIM SEXUAL ASSAULT",132
2015-09-01,"CRIMINAL DAMAGE",2516
2015-09-01,"CRIMINAL TRESPASS",487
2015-09-01,"DECEPTIVE PRACTICE",1265
2015-09-01,"GAMBLING",41
2015-09-01,"HOMICIDE",65
2015-09-01,"HUMAN TRAFFICKING",2
2015-09-01,"INTERFERENCE WITH PUBLIC OFFICER",115
2015-09-01,"INTIMIDATION",9
2015-09-01,"KIDNAPPING",18
2015-09-01,"LIQUOR LAW VIOLATION",26
2015-09-01,"MOTOR VEHICLE THEFT",866
2015-09-01,"NARCOTICS",2036
2015-09-01,"NON-CRIMINAL",4
2015-09-01,"OBSCENITY",4
2015-09-01,"OFFENSE INVOLVING CHILDREN",162
2015-09-01,"OTHER NARCOTIC VIOLATION",1
2015-09-01,"OTHER OFFENSE",1407
2015-09-01,"PROSTITUTION",75
2015-09-01,"PUBLIC INDECENCY",1
2015-09-01,"PUBLIC PEACE VIOLATION",217
2015-09-01,"ROBBERY",931
2015-09-01,"SEX OFFENSE",93
2015-09-01,"STALKING",17
2015-09-01,"THEFT",5175
2015-09-01,"WEAPONS VIOLATION",315
2015-10-01,"ARSON",46
2015-10-01,"ASSAULT",1425
2015-10-01,"BATTERY",4038
2015-10-01,"BURGLARY",1300
2015-10-01,"CONCEALED CARRY LICENSE VIOLATION",5
2015-10-01,"CRIM SEXUAL ASSAULT",114
2015-10-01,"CRIMINAL DAMAGE",2593
2015-10-01,"CRIMINAL TRESPASS",525
2015-10-01,"DECEPTIVE PRACTICE",1302
2015-10-01,"GAMBLING",14
2015-10-01,"HOMICIDE",32
2015-10-01,"HUMAN TRAFFICKING",2
2015-10-01,"INTERFERENCE WITH PUBLIC OFFICER",109
2015-10-01,"INTIMIDATION",13
2015-10-01,"KIDNAPPING",16
2015-10-01,"LIQUOR LAW VIOLATION",25
2015-10-01,"MOTOR VEHICLE THEFT",842
2015-10-01,"NARCOTICS",2097
2015-10-01,"NON-CRIMINAL",4
2015-10-01,"OBSCENITY",3
2015-10-01,"OFFENSE INVOLVING CHILDREN",184
2015-10-01,"OTHER OFFENSE",1519
2015-10-01,"PROSTITUTION",88
2015-10-01,"PUBLIC INDECENCY",1
2015-10-01,"PUBLIC PEACE VIOLATION",211
2015-10-01,"ROBBERY",956
2015-10-01,"SEX OFFENSE",86
2015-10-01,"STALKING",9
2015-10-01,"THEFT",5149
2015-10-01,"WEAPONS VIOLATION",276
2015-11-01,"ARSON",45
2015-11-01,"ASSAULT",1251
2015-11-01,"BATTERY",3553
2015-11-01,"BURGLARY",1219
2015-11-01,"CONCEALED CARRY LICENSE VIOLATION",2
2015-11-01,"CRIM SEXUAL ASSAULT",103
2015-11-01,"CRIMINAL DAMAGE",2387
2015-11-01,"CRIMINAL TRESPASS",488
2015-11-01,"DECEPTIVE PRACTICE",1194
2015-11-01,"GAMBLING",6
2015-11-01,"HOMICIDE",38
2015-11-01,"INTERFERENCE WITH PUBLIC OFFICER",103
2015-11-01,"INTIMIDATION",4
2015-11-01,"KIDNAPPING",18
2015-11-01,"LIQUOR LAW VIOLATION",15
2015-11-01,"MOTOR VEHICLE THEFT",866
2015-11-01,"NARCOTICS",1776
2015-11-01,"NON-CRIMINAL",4
2015-11-01,"OBSCENITY",5
2015-11-01,"OFFENSE INVOLVING CHILDREN",161
2015-11-01,"OTHER OFFENSE",1317
2015-11-01,"PROSTITUTION",64
2015-11-01,"PUBLIC INDECENCY",2
2015-11-01,"PUBLIC PEACE VIOLATION",169
2015-11-01,"ROBBERY",819
2015-11-01,"SEX OFFENSE",69
2015-11-01,"STALKING",10
2015-11-01,"THEFT",4563
2015-11-01,"WEAPONS VIOLATION",241
2015-12-01,"ARSON",30
2015-12-01,"ASSAULT",1246
2015-12-01,"BATTERY",3687
2015-12-01,"BURGLARY",1374
2015-12-01,"CONCEALED CARRY LICENSE VIOLATION",2
2015-12-01,"CRIM SEXUAL ASSAULT",98
2015-12-01,"CRIMINAL DAMAGE",2478
2015-12-01,"CRIMINAL TRESPASS",441
2015-12-01,"DECEPTIVE PRACTICE",1314
2015-12-01,"GAMBLING",2
2015-12-01,"HOMICIDE",33
2015-12-01,"INTERFERENCE WITH PUBLIC OFFICER",69
2015-12-01,"INTIMIDATION",11
2015-12-01,"KIDNAPPING",19
2015-12-01,"LIQUOR LAW VIOLATION",10
2015-12-01,"MOTOR VEHICLE THEFT",917
2015-12-01,"NARCOTICS",1293
2015-12-01,"NON-CRIMINAL",3
2015-12-01,"OBSCENITY",3
2015-12-01,"OFFENSE INVOLVING CHILDREN",180
2015-12-01,"OTHER OFFENSE",1287
2015-12-01,"PROSTITUTION",65
2015-12-01,"PUBLIC INDECENCY",2
2015-12-01,"PUBLIC PEACE VIOLATION",145
2015-12-01,"ROBBERY",1039
2015-12-01,"SEX OFFENSE",63
2015-12-01,"STALKING",9
2015-12-01,"THEFT",5025
2015-12-01,"WEAPONS VIOLATION",172
2016-01-01,"ARSON",42
2016-01-01,"ASSAULT",1226
2016-01-01,"BATTERY",3728
2016-01-01,"BURGLARY",1181
2016-01-01,"CONCEALED CARRY LICENSE VIOLATION",1
2016-01-01,"CRIM SEXUAL ASSAULT",101
2016-01-01,"CRIMINAL DAMAGE",2373
2016-01-01,"CRIMINAL TRESPASS",463
2016-01-01,"DECEPTIVE PRACTICE",1453
2016-01-01,"GAMBLING",3
2016-01-01,"HOMICIDE",54
2016-01-01,"INTERFERENCE WITH PUBLIC OFFICER",46
2016-01-01,"INTIMIDATION",10
2016-01-01,"KIDNAPPING",23
2016-01-01,"LIQUOR LAW VIOLATION",25
2016-01-01,"MOTOR VEHICLE THEFT",986
2016-01-01,"NARCOTICS",1140
2016-01-01,"NON-CRIMINAL",4
2016-01-01,"OBSCENITY",9
2016-01-01,"OFFENSE INVOLVING CHILDREN",218
2016-01-01,"OTHER NARCOTIC VIOLATION",1
2016-01-01,"OTHER OFFENSE",1331
2016-01-01,"PROSTITUTION",69
2016-01-01,"PUBLIC PEACE VIOLATION",106
2016-01-01,"ROBBERY",1039
2016-01-01,"SEX OFFENSE",95
2016-01-01,"STALKING",9
2016-01-01,"THEFT",4478
2016-01-01,"WEAPONS VIOLATION",192
2016-02-01,"ARSON",30
2016-02-01,"ASSAULT",1241
2016-02-01,"BATTERY",3496
2016-02-01,"BURGLARY",843
2016-02-01,"CONCEALED CARRY LICENSE VIOLATION",4
2016-02-01,"CRIM SEXUAL ASSAULT",98
2016-02-01,"CRIMINAL DAMAGE",2088
2016-02-01,"CRIMINAL TRESPASS",438
2016-02-01,"DECEPTIVE PRACTICE",1431
2016-02-01,"GAMBLING",4
2016-02-01,"HOMICIDE",47
2016-02-01,"HUMAN TRAFFICKING",1
2016-02-01,"INTERFERENCE WITH PUBLIC OFFICER",44
2016-02-01,"INTIMIDATION",8
2016-02-01,"KIDNAPPING",10
2016-02-01,"LIQUOR LAW VIOLATION",17
2016-02-01,"MOTOR VEHICLE THEFT",838
2016-02-01,"NARCOTICS",1291
2016-02-01,"NON-CRIMINAL",9
2016-02-01,"OBSCENITY",3
2016-02-01,"OFFENSE INVOLVING CHILDREN",176
2016-02-01,"OTHER OFFENSE",1310
2016-02-01,"PROSTITUTION",70
2016-02-01,"PUBLIC INDECENCY",1
2016-02-01,"PUBLIC PEACE VIOLATION",111
2016-02-01,"ROBBERY",703
2016-02-01,"SEX OFFENSE",77
2016-02-01,"STALKING",7
2016-02-01,"THEFT",3998
2016-02-01,"WEAPONS VIOLATION",214
2016-03-01,"ARSON",41
2016-03-01,"ASSAULT",1640
2016-03-01,"BATTERY",4274
2016-03-01,"BURGLARY",1047
2016-03-01,"CONCEALED CARRY LICENSE VIOLATION",2
2016-03-01,"CRIM SEXUAL ASSAULT",125
2016-03-01,"CRIMINAL DAMAGE",2538
2016-03-01,"CRIMINAL TRESPASS",499
2016-03-01,"DECEPTIVE PRACTICE",1476
2016-03-01,"GAMBLING",14
2016-03-01,"HOMICIDE",45
2016-03-01,"HUMAN TRAFFICKING",1
2016-03-01,"INTERFERENCE WITH PUBLIC OFFICER",84
2016-03-01,"INTIMIDATION",9
2016-03-01,"KIDNAPPING",15
2016-03-01,"LIQUOR LAW VIOLATION",27
2016-03-01,"MOTOR VEHICLE THEFT",784
2016-03-01,"NARCOTICS",1465
2016-03-01,"NON-CRIMINAL",7
2016-03-01,"OBSCENITY",4
2016-03-01,"OFFENSE INVOLVING CHILDREN",220
2016-03-01,"OTHER OFFENSE",1568
2016-03-01,"PROSTITUTION",58
2016-03-01,"PUBLIC PEACE VIOLATION",141
2016-03-01,"ROBBERY",786
2016-03-01,"SEX OFFENSE",65
2016-03-01,"STALKING",10
2016-03-01,"THEFT",4651
2016-03-01,"WEAPONS VIOLATION",289
2016-04-01,"ARSON",46
2016-04-01,"ASSAULT",1508
2016-04-01,"BATTERY",4026
2016-04-01,"BURGLARY",944
2016-04-01,"CONCEALED CARRY LICENSE VIOLATION",2
2016-04-01,"CRIM SEXUAL ASSAULT",110
2016-04-01,"CRIMINAL DAMAGE",2391
2016-04-01,"CRIMINAL TRESPASS",505
2016-04-01,"DECEPTIVE PRACTICE",1450
2016-04-01,"GAMBLING",23
2016-04-01,"HOMICIDE",39
2016-04-01,"HUMAN TRAFFICKING",1
2016-04-01,"INTERFERENCE WITH PUBLIC OFFICER",91
2016-04-01,"INTIMIDATION",8
2016-04-01,"KIDNAPPING",19
2016-04-01,"LIQUOR LAW VIOLATION",26
2016-04-01,"MOTOR VEHICLE THEFT",764
2016-04-01,"NARCOTICS",1442
2016-04-01,"NON-CRIMINAL",2
2016-04-01,"OBSCENITY",3
2016-04-01,"OFFENSE INVOLVING CHILDREN",202
2016-04-01,"OTHER OFFENSE",1414
2016-04-01,"PROSTITUTION",112
2016-04-01,"PUBLIC PEACE VIOLATION",142
2016-04-01,"ROBBERY",771
2016-04-01,"SEX OFFENSE",60
2016-04-01,"STALKING",10
2016-04-01,"THEFT",4578
2016-04-01,"WEAPONS VIOLATION",283
2016-05-01,"ARSON",54
2016-05-01,"ASSAULT",1786
2016-05-01,"BATTERY",4711
2016-05-01,"BURGLARY",1105
2016-05-01,"CONCEALED CARRY LICENSE VIOLATION",1
2016-05-01,"CRIM SEXUAL ASSAULT",137
2016-05-01,"CRIMINAL DAMAGE",2731
2016-05-01,"CRIMINAL TRESPASS",586
2016-05-01,"DECEPTIVE PRACTICE",1361
2016-05-01,"GAMBLING",21
2016-05-01,"HOMICIDE",67
2016-05-01,"HUMAN TRAFFICKING",1
2016-05-01,"INTERFERENCE WITH PUBLIC OFFICER",90
2016-05-01,"INTIMIDATION",11
2016-05-01,"KIDNAPPING",14
2016-05-01,"LIQUOR LAW VIOLATION",17
2016-05-01,"MOTOR VEHICLE THEFT",826
2016-05-01,"NARCOTICS",1388
2016-05-01,"NON-CRIMINAL",3
2016-05-01,"OBSCENITY",4
2016-05-01,"OFFENSE INVOLVING CHILDREN",213
2016-05-01,"OTHER OFFENSE",1565
2016-05-01,"PROSTITUTION",70
2016-05-01,"PUBLIC INDECENCY",3
2016-05-01,"PUBLIC PEACE VIOLATION",164
2016-05-01,"ROBBERY",960
2016-05-01,"SEX OFFENSE",76
2016-05-01,"STALKING",13
2016-05-01,"THEFT",5031
2016-05-01,"WEAPONS VIOLATION",342
2016-06-01,"ARSON",43
2016-06-01,"ASSAULT",1816
2016-06-01,"BATTERY",4845
2016-06-01,"BURGLARY",1080
2016-06-01,"CONCEALED CARRY LICENSE VIOLATION",4
2016-06-01,"CRIM SEXUAL ASSAULT",153
2016-06-01,"CRIMINAL DAMAGE",2640
2016-06-01,"CRIMINAL TRESPASS",590
2016-06-01,"DECEPTIVE PRACTICE",1581
2016-06-01,"GAMBLING",25
2016-06-01,"HOMICIDE",79
2016-06-01,"INTERFERENCE WITH PUBLIC OFFICER",109
2016-06-01,"INTIMIDATION",12
2016-06-01,"KIDNAPPING",26
2016-06-01,"LIQUOR LAW VIOLATION",24
2016-06-01,"MOTOR VEHICLE THEFT",937
2016-06-01,"NARCOTICS",1261
2016-06-01,"NON-CRIMINAL",5
2016-06-01,"OBSCENITY",3
2016-06-01,"OFFENSE INVOLVING CHILDREN",201
2016-06-01,"OTHER NARCOTIC VIOLATION",2
2016-06-01,"OTHER OFFENSE",1491
2016-06-01,"PROSTITUTION",57
2016-06-01,"PUBLIC INDECENCY",2
2016-06-01,"PUBLIC PEACE VIOLATION",165
2016-06-01,"ROBBERY",906
2016-06-01,"SEX OFFENSE",87
2016-06-01,"STALKING",18
2016-06-01,"THEFT",5332
2016-06-01,"WEAPONS VIOLATION",346
2016-07-01,"ARSON",47
2016-07-01,"ASSAULT",1711
2016-07-01,"BATTERY",4686
2016-07-01,"BURGLARY",1350
2016-07-01,"CONCEALED CARRY LICENSE VIOLATION",3
2016-07-01,"CRIM SEXUAL ASSAULT",152
2016-07-01,"CRIMINAL DAMAGE",2988
2016-07-01,"CRIMINAL TRESPASS",567
2016-07-01,"DECEPTIVE PRACTICE",1417
2016-07-01,"GAMBLING",29
2016-07-01,"HOMICIDE",71
2016-07-01,"HUMAN TRAFFICKING",1
2016-07-01,"INTERFERENCE WITH PUBLIC OFFICER",73
2016-07-01,"INTIMIDATION",10
2016-07-01,"KIDNAPPING",15
2016-07-01,"LIQUOR LAW VIOLATION",17
2016-07-01,"MOTOR VEHICLE THEFT",1041
2016-07-01,"NARCOTICS",1232
2016-07-01,"NON-CRIMINAL",1
2016-07-01,"OBSCENITY",2
2016-07-01,"OFFENSE INVOLVING CHILDREN",170
2016-07-01,"OTHER OFFENSE",1496
2016-07-01,"PROSTITUTION",80
2016-07-01,"PUBLIC PEACE VIOLATION",154
2016-07-01,"ROBBERY",1126
2016-07-01,"SEX OFFENSE",106
2016-07-01,"STALKING",16
2016-07-01,"THEFT",5808
2016-07-01,"WEAPONS VIOLATION",303
2016-08-01,"ARSON",44
2016-08-01,"ASSAULT",1757
2016-08-01,"BATTERY",4585
2016-08-01,"BURGLARY",1371
2016-08-01,"CONCEALED CARRY LICENSE VIOLATION",7
2016-08-01,"CRIM SEXUAL ASSAULT",146
2016-08-01,"CRIMINAL DAMAGE",2972
2016-08-01,"CRIMINAL TRESPASS",579
2016-08-01,"DECEPTIVE PRACTICE",1573
2016-08-01,"GAMBLING",28
2016-08-01,"HOMICIDE",95
2016-08-01,"HUMAN TRAFFICKING",2
2016-08-01,"INTERFERENCE WITH PUBLIC OFFICER",79
2016-08-01,"INTIMIDATION",14
2016-08-01,"KIDNAPPING",22
2016-08-01,"LIQUOR LAW VIOLATION",17
2016-08-01,"MOTOR VEHICLE THEFT",1034
2016-08-01,"NARCOTICS",845
2016-08-01,"NON-CRIMINAL",5
2016-08-01,"OBSCENITY",2
2016-08-01,"OFFENSE INVOLVING CHILDREN",191
2016-08-01,"OTHER OFFENSE",1497
2016-08-01,"PROSTITUTION",71
2016-08-01,"PUBLIC INDECENCY",3
2016-08-01,"PUBLIC PEACE VIOLATION",121
2016-08-01,"ROBBERY",1239
2016-08-01,"SEX OFFENSE",87
2016-08-01,"STALKING",11
2016-08-01,"THEFT",5982
2016-08-01,"WEAPONS VIOLATION",320
2016-09-01,"ARSON",46
2016-09-01,"ASSAULT",1691
2016-09-01,"BATTERY",4310
2016-09-01,"BURGLARY",1370
2016-09-01,"CONCEALED CARRY LICENSE VIOLATION",2
2016-09-01,"CRIM SEXUAL ASSAULT",114
2016-09-01,"CRIMINAL DAMAGE",2846
2016-09-01,"CRIMINAL TRESPASS",580
2016-09-01,"DECEPTIVE PRACTICE",1484
2016-09-01,"GAMBLING",24
2016-09-01,"HOMICIDE",64
2016-09-01,"HUMAN TRAFFICKING",3
2016-09-01,"INTERFERENCE WITH PUBLIC OFFICER",84
2016-09-01,"INTIMIDATION",10
2016-09-01,"KIDNAPPING",17
2016-09-01,"LIQUOR LAW VIOLATION",17
2016-09-01,"MOTOR VEHICLE THEFT",989
2016-09-01,"NARCOTICS",862
2016-09-01,"NON-CRIMINAL",7
2016-09-01,"OBSCENITY",3
2016-09-01,"OFFENSE INVOLVING CHILDREN",178
2016-09-01,"OTHER OFFENSE",1336
2016-09-01,"PROSTITUTION",75
2016-09-01,"PUBLIC INDECENCY",1
2016-09-01,"PUBLIC PEACE VIOLATION",127
2016-09-01,"ROBBERY",1028
2016-09-01,"SEX OFFENSE",88
2016-09-01,"STALKING",26
2016-09-01,"THEFT",5716
2016-09-01,"WEAPONS VIOLATION",330
2016-10-01,"ARSON",54
2016-10-01,"ASSAULT",1665
2016-10-01,"BATTERY",4334
2016-10-01,"BURGLARY",1308
2016-10-01,"CONCEALED CARRY LICENSE VIOLATION",4
2016-10-01,"CRIM SEXUAL ASSAULT",132
2016-10-01,"CRIMINAL DAMAGE",2756
2016-10-01,"CRIMINAL TRESPASS",552
2016-10-01,"DECEPTIVE PRACTICE",1551
2016-10-01,"GAMBLING",12
2016-10-01,"HOMICIDE",82
2016-10-01,"HUMAN TRAFFICKING",1
2016-10-01,"INTERFERENCE WITH PUBLIC OFFICER",95
2016-10-01,"INTIMIDATION",11
2016-10-01,"KIDNAPPING",15
2016-10-01,"LIQUOR LAW VIOLATION",26
2016-10-01,"MOTOR VEHICLE THEFT",1020
